altura,latitud,longitud
3533,-87.0662908163,6.48184992043
3532,-87.0672672796,6.47869298477
3531,-87.0682435931,6.47553667029
3530,-87.069219757,6.472380977
3529,-87.0701957714,6.46922590489
3528,-87.0711716362,6.46607145395
3527,-87.0721473517,6.46291762418
3526,-87.0731229178,6.45976441557
3525,-87.0740983347,6.45661182812
3524,-87.0750736024,6.45345986182
3523,-87.0760487211,6.45030851666
3522,-87.0770236908,6.44715779265
3521,-87.0779985116,6.44400768976
3520,-87.0789731836,6.440858208
3519,-87.0799477069,6.43770934736
3518,-87.0809220816,6.43456110783
3517,-87.0818963076,6.43141348941
3516,-87.0828703853,6.42826649209
3515,-87.0838443145,6.42512011587
3514,-87.0848180954,6.42197436074
3513,-87.0857917281,6.41882922669
3512,-87.0867652127,6.41568471373
3511,-87.0877385492,6.41254082183
3510,-87.0887117377,6.409397551
3509,-87.0896847784,6.40625490123
3508,-87.0906576713,6.40311287251
3507,-87.0916304165,6.39997146484
3506,-87.092603014,6.39683067821
3505,-87.093575464,6.39369051262
3504,-87.0945477665,6.39055096806
3503,-87.0955199217,6.38741204452
3502,-87.0964919295,6.38427374201
3501,-87.0974637902,6.3811360605
3500,-87.0984355037,6.377999
3499,-87.0994070702,6.3748625605
3498,-87.1003784897,6.37172674199
3497,-87.1013497624,6.36859154447
3496,-87.1023208883,6.36545696793
3495,-87.1032918674,6.36232301237
3494,-87.1042627,6.35918967778
3493,-87.105233386,6.35605696415
3492,-87.1062039256,6.35292487149
3491,-87.1071743188,6.34979339977
3490,-87.1081445657,6.346662549
3489,-87.1091146664,6.34353231917
3488,-87.110084621,6.34040271027
3487,-87.1110544295,6.3372737223
3486,-87.1120240921,6.33414535525
3485,-87.1129936089,6.33101760912
3484,-87.1139629798,6.3278904839
3483,-87.1149322051,6.32476397958
3482,-87.1159012847,6.32163809617
3481,-87.1168702188,6.31851283364
3480,-87.1178390075,6.315388192
3479,-87.1188076508,6.31226417124
3478,-87.1197761488,6.30914077135
3477,-87.1207445016,6.30601799233
3476,-87.1217127093,6.30289583417
3475,-87.122680772,6.29977429687
3474,-87.1236486897,6.29665338042
3473,-87.1246164626,6.29353308481
3472,-87.1255840906,6.29041341005
3471,-87.126551574,6.28729435611
3470,-87.1275189128,6.284175923
3469,-87.128486107,6.28105811071
3468,-87.1294531568,6.27794091923
3467,-87.1304200622,6.27482434856
3466,-87.1313868234,6.27170839869
3465,-87.1323534403,6.26859306962
3464,-87.1333199132,6.26547836134
3463,-87.134286242,6.26236427384
3462,-87.1352524268,6.25925080713
3461,-87.1362184678,6.25613796118
3460,-87.137184365,6.253025736
3459,-87.1381501185,6.24991413158
3458,-87.1391157284,6.24680314791
3457,-87.1400811948,6.24369278499
3456,-87.1410465177,6.24058304281
3455,-87.1420116972,6.23747392137
3454,-87.1429767334,6.23436542066
3453,-87.1439416265,6.23125754067
3452,-87.1449063764,6.22815028141
3451,-87.1458709833,6.22504364285
3450,-87.1468354473,6.221937625
3449,-87.1477997684,6.21883222785
3448,-87.1487639466,6.21572745139
3447,-87.1497279822,6.21262329562
3446,-87.1506918752,6.20951976053
3445,-87.1516556256,6.20641684612
3444,-87.1526192336,6.20331455238
3443,-87.1535826992,6.2002128793
3442,-87.1545460225,6.19711182689
3441,-87.1555092036,6.19401139512
3440,-87.1564722425,6.190911584
3439,-87.1574351395,6.18781239352
3438,-87.1583978944,6.18471382367
3437,-87.1593605075,6.18161587445
3436,-87.1603229788,6.17851854585
3435,-87.1612853084,6.17542183787
3434,-87.1622474963,6.1723257505
3433,-87.1632095427,6.16923028373
3432,-87.1641714476,6.16613543757
3431,-87.1651332112,6.16304121199
3430,-87.1660948334,6.159947607
3429,-87.1670563145,6.15685462259
3428,-87.1680176544,6.15376225875
3427,-87.1689788532,6.15067051548
3426,-87.1699399111,6.14757939277
3425,-87.170900828,6.14448889062
3424,-87.1718616042,6.14139900902
3423,-87.1728222397,6.13830974796
3422,-87.1737827345,6.13522110745
3421,-87.1747430887,6.13213308746
3420,-87.1757033025,6.129045688
3419,-87.1766633758,6.12595890906
3418,-87.1776233089,6.12287275063
3417,-87.1785831017,6.11978721271
3416,-87.1795427543,6.11670229529
3415,-87.1805022669,6.11361799837
3414,-87.1814616396,6.11053432194
3413,-87.1824208723,6.10745126599
3412,-87.1833799651,6.10436883053
3411,-87.1843389183,6.10128701553
3410,-87.1852977318,6.098205821
3409,-87.1862564057,6.09512524693
3408,-87.1872149401,6.09204529331
3407,-87.1881733351,6.08896596014
3406,-87.1891315907,6.08588724741
3405,-87.1900897072,6.08280915512
3404,-87.1910476844,6.07973168326
3403,-87.1920055226,6.07665483182
3402,-87.1929632217,6.07357860081
3401,-87.193920782,6.0705029902
3400,-87.1948782033,6.067428
3399,-87.195835486,6.0643536302
3398,-87.1967926299,6.06127988079
3397,-87.1977496353,6.05820675177
3396,-87.1987065021,6.05513424313
3395,-87.1996632305,6.05206235487
3394,-87.2006198206,6.04899108698
3393,-87.2015762724,6.04592043945
3392,-87.202532586,6.04285041229
3391,-87.2034887614,6.03978100547
3390,-87.2044447989,6.036712219
3389,-87.2054006984,6.03364405287
3388,-87.2063564601,6.03057650707
3387,-87.2073120839,6.0275095816
3386,-87.2082675701,6.02444327645
3385,-87.2092229186,6.02137759162
3384,-87.2101781296,6.0183125271
3383,-87.2111332032,6.01524808288
3382,-87.2120881394,6.01218425897
3381,-87.2130429382,6.00912105534
3380,-87.2139975999,6.006058472
3379,-87.2149521244,6.00299650894
3378,-87.2159065119,5.99993516615
3377,-87.2168607624,5.99687444363
3376,-87.2178148761,5.99381434137
3375,-87.2187688529,5.99075485937
3374,-87.2197226929,5.98769599762
3373,-87.2206763964,5.98463775611
3372,-87.2216299633,5.98158013485
3371,-87.2225833936,5.97852313381
3370,-87.2235366876,5.975466753
3369,-87.2244898453,5.97241099241
3368,-87.2254428667,5.96935585203
3367,-87.226395752,5.96630133186
3366,-87.2273485011,5.96324743189
3365,-87.2283011143,5.96019415212
3364,-87.2292535916,5.95714149254
3363,-87.230205933,5.95408945314
3362,-87.2311581387,5.95103803393
3361,-87.2321102087,5.94798723488
3360,-87.233062143,5.944937056
3359,-87.2340139419,5.94188749728
3358,-87.2349656054,5.93883855871
3357,-87.2359171334,5.93579024029
3356,-87.2368685263,5.93274254201
3355,-87.2378197839,5.92969546387
3354,-87.2387709064,5.92664900586
3353,-87.2397218939,5.92360316797
3352,-87.2406727464,5.92055795021
3351,-87.2416234641,5.91751335255
3350,-87.2425740469,5.914469375
3349,-87.2435244951,5.91142601755
3348,-87.2444748086,5.90838328019
3347,-87.2454249876,5.90534116292
3346,-87.2463750321,5.90229966573
3345,-87.2473249422,5.89925878862
3344,-87.248274718,5.89621853158
3343,-87.2492243596,5.8931788946
3342,-87.250173867,5.89013987769
3341,-87.2511232404,5.88710148082
3340,-87.2520724798,5.884063704
3339,-87.2530215852,5.88102654722
3338,-87.2539705569,5.87799001047
3337,-87.2549193948,5.87495409375
3336,-87.255868099,5.87191879705
3335,-87.2568166697,5.86888412037
3334,-87.2577651068,5.8658500637
3333,-87.2587134105,5.86281662703
3332,-87.2596615809,5.85978381037
3331,-87.260609618,5.85675161369
3330,-87.2615575219,5.853720037
3329,-87.2625052927,5.85068908029
3328,-87.2634529305,5.84765874355
3327,-87.2644004353,5.84462902678
3326,-87.2653478073,5.84159992997
3325,-87.2662950464,5.83857145312
3324,-87.2672421529,5.83554359622
3323,-87.2681891268,5.83251635926
3322,-87.269135968,5.82948974225
3321,-87.2700826769,5.82646374516
3320,-87.2710292533,5.823438368
3319,-87.2719756974,5.82041361076
3318,-87.2729220093,5.81738947343
3317,-87.2738681891,5.81436595601
3316,-87.2748142368,5.81134305849
3315,-87.2757601525,5.80832078087
3314,-87.2767059362,5.80529912314
3313,-87.2776515882,5.80227808529
3312,-87.2785971084,5.79925766733
3311,-87.2795424969,5.79623786923
3310,-87.2804877538,5.793218691
3309,-87.2814328792,5.79020013263
3308,-87.2823778732,5.78718219411
3307,-87.2833227359,5.78416487544
3306,-87.2842674672,5.78114817661
3305,-87.2852120674,5.77813209762
3304,-87.2861565364,5.77511663846
3303,-87.2871008744,5.77210179912
3302,-87.2880450815,5.76908757961
3301,-87.2889891576,5.7660739799
3300,-87.289933103,5.763061
3299,-87.2908769177,5.7600486399
3298,-87.2918206017,5.75703689959
3297,-87.2927641551,5.75402577907
3296,-87.2937075781,5.75101527833
3295,-87.2946508706,5.74800539737
3294,-87.2955940329,5.74499613618
3293,-87.2965370649,5.74198749475
3292,-87.2974799667,5.73897947309
3291,-87.2984227384,5.73597207117
3290,-87.2993653802,5.732965289
3289,-87.300307892,5.72995912657
3288,-87.3012502739,5.72695358387
3287,-87.3021925261,5.7239486609
3286,-87.3031346486,5.72094435765
3285,-87.3040766415,5.71794067412
3284,-87.3050185048,5.7149376103
3283,-87.3059602387,5.71193516618
3282,-87.3069018432,5.70893334177
3281,-87.3078433184,5.70593213704
3280,-87.3087846644,5.702931552
3279,-87.3097258812,5.69993158664
3278,-87.310666969,5.69693224095
3277,-87.3116079278,5.69393351493
3276,-87.3125487577,5.69093540857
3275,-87.3134894588,5.68793792187
3274,-87.3144300311,5.68494105482
3273,-87.3153704748,5.68194480741
3272,-87.3163107898,5.67894917965
3271,-87.3172509764,5.67595417151
3270,-87.3181910345,5.672959783
3269,-87.3191309643,5.66996601411
3268,-87.3200707657,5.66697286483
3267,-87.321010439,5.66398033516
3266,-87.3219499842,5.66098842509
3265,-87.3228894013,5.65799713462
3264,-87.3238286905,5.65500646374
3263,-87.3247678518,5.65201641244
3262,-87.3257068853,5.64902698073
3261,-87.326645791,5.64603816858
3260,-87.3275845691,5.643049976
3259,-87.3285232196,5.64006240298
3258,-87.3294617427,5.63707544951
3257,-87.3304001383,5.63408911559
3256,-87.3313384066,5.63110340121
3255,-87.3322765476,5.62811830637
3254,-87.3332145615,5.62513383106
3253,-87.3341524482,5.62214997527
3252,-87.3350902079,5.61916673901
3251,-87.3360278407,5.61618412225
3250,-87.3369653466,5.613202125
3249,-87.3379027257,5.61022074725
3248,-87.3388399781,5.60723998899
3247,-87.3397771039,5.60425985022
3246,-87.3407141031,5.60128033093
3245,-87.3416509758,5.59830143112
3244,-87.3425877222,5.59532315078
3243,-87.3435243422,5.5923454899
3242,-87.3444608359,5.58936844849
3241,-87.3453972035,5.58639202652
3240,-87.3463334451,5.583416224
3239,-87.3472695606,5.58044104092
3238,-87.3482055501,5.57746647727
3237,-87.3491414138,5.57449253305
3236,-87.3500771518,5.57151920825
3235,-87.351012764,5.56854650287
3234,-87.3519482506,5.5655744169
3233,-87.3528836117,5.56260295033
3232,-87.3538188473,5.55963210317
3231,-87.3547539575,5.55666187539
3230,-87.3556889424,5.553692267
3229,-87.356623802,5.55072327799
3228,-87.3575585365,5.54775490835
3227,-87.358493146,5.54478715808
3226,-87.3594276304,5.54182002717
3225,-87.3603619899,5.53885351562
3224,-87.3612962245,5.53588762342
3223,-87.3622303344,5.53292235056
3222,-87.3631643196,5.52995769705
3221,-87.3640981802,5.52699366286
3220,-87.3650319162,5.524030248
3219,-87.3659655278,5.52106745246
3218,-87.366899015,5.51810527623
3217,-87.3678323778,5.51514371931
3216,-87.3687656165,5.51218278169
3215,-87.369698731,5.50922246337
3214,-87.3706317214,5.50626276434
3213,-87.3715645878,5.50330368459
3212,-87.3724973303,5.50034522413
3211,-87.373429949,5.49738738293
3210,-87.3743624439,5.494430161
3209,-87.3752948151,5.49147355833
3208,-87.3762270627,5.48851757491
3207,-87.3771591868,5.48556221074
3206,-87.3780911874,5.48260746581
3205,-87.3790230646,5.47965334012
3204,-87.3799548185,5.47669983366
3203,-87.3808864492,5.47374694642
3202,-87.3818179568,5.47079467841
3201,-87.3827493412,5.4678430296
3200,-87.3836806027,5.464892
3199,-87.3846117412,5.4619415896
3198,-87.3855427569,5.45899179839
3197,-87.3864736499,5.45604262637
3196,-87.3874044201,5.45309407353
3195,-87.3883350678,5.45014613987
3194,-87.3892655929,5.44719882538
3193,-87.3901959955,5.44425213005
3192,-87.3911262758,5.44130605389
3191,-87.3920564337,5.43836059687
3190,-87.3929864695,5.435415759
3189,-87.393916383,5.43247154027
3188,-87.3948461745,5.42952794067
3187,-87.395775844,5.4265849602
3186,-87.3967053916,5.42364259885
3185,-87.3976348173,5.42070085662
3184,-87.3985641212,5.4177597335
3183,-87.3994933035,5.41481922948
3182,-87.4004223641,5.41187934457
3181,-87.4013513032,5.40894007874
3180,-87.4022801209,5.406001432
3179,-87.4032088171,5.40306340434
3178,-87.404137392,5.40012599575
3177,-87.4050658457,5.39718920623
3176,-87.4059941783,5.39425303577
3175,-87.4069223897,5.39131748437
3174,-87.4078504802,5.38838255202
3173,-87.4087784497,5.38544823871
3172,-87.4097062983,5.38251454445
3171,-87.4106340262,5.37958146921
3170,-87.4115616334,5.376649013
3169,-87.4124891199,5.37371717581
3168,-87.4134164859,5.37078595763
3167,-87.4143437315,5.36785535846
3166,-87.4152708566,5.36492537829
3165,-87.4161978614,5.36199601712
3164,-87.4171247459,5.35906727494
3163,-87.4180515103,5.35613915174
3162,-87.4189781546,5.35321164753
3161,-87.4199046789,5.35028476228
3160,-87.4208310832,5.347358496
3159,-87.4217573677,5.34443284868
3158,-87.4226835323,5.34150782031
3157,-87.4236095773,5.33858341089
3156,-87.4245355026,5.33565962041
3155,-87.4254613084,5.33273644887
3154,-87.4263869946,5.32981389626
3153,-87.4273125615,5.32689196257
3152,-87.428238009,5.32397064781
3151,-87.4291633372,5.32104995195
3150,-87.4300885463,5.318129875
3149,-87.4310136363,5.31521041695
3148,-87.4319386072,5.31229157779
3147,-87.4328634591,5.30937335752
3146,-87.4337881922,5.30645575613
3145,-87.4347128065,5.30353877362
3144,-87.435637302,5.30062240998
3143,-87.4365616789,5.2977066652
3142,-87.4374859372,5.29479153929
3141,-87.438410077,5.29187703222
3140,-87.4393340984,5.288963144
3139,-87.4402580014,5.28604987462
3138,-87.4411817861,5.28313722407
3137,-87.4421054526,5.28022519235
3136,-87.443029001,5.27731377945
3135,-87.4439524314,5.27440298537
3134,-87.4448757437,5.2714928101
3133,-87.4457989382,5.26858325363
3132,-87.4467220148,5.26567431597
3131,-87.4476449737,5.26276599709
3130,-87.4485678149,5.259858297
3129,-87.4494905385,5.25695121569
3128,-87.4504131445,5.25404475315
3127,-87.4513356332,5.25113890938
3126,-87.4522580044,5.24823368437
3125,-87.4531802583,5.24532907812
3124,-87.454102395,5.24242509062
3123,-87.4550244146,5.23952172186
3122,-87.4559463171,5.23661897185
3121,-87.4568681026,5.23371684056
3120,-87.4577897711,5.230815328
3119,-87.4587113228,5.22791443416
3118,-87.4596327577,5.22501415903
3117,-87.4605540759,5.22211450261
3116,-87.4614752775,5.21921546489
3115,-87.4623963625,5.21631704587
3114,-87.4633173311,5.21341924554
3113,-87.4642381833,5.21052206389
3112,-87.4651589191,5.20762550093
3111,-87.4660795386,5.20472955663
3110,-87.467000042,5.201834231
3109,-87.4679204293,5.19893952403
3108,-87.4688407006,5.19604543571
3107,-87.4697608559,5.19315196604
3106,-87.4706808953,5.19025911501
3105,-87.4716008189,5.18736688262
3104,-87.4725206267,5.18447526886
3103,-87.473440319,5.18158427372
3102,-87.4743598956,5.17869389721
3101,-87.4752793567,5.1758041393
3100,-87.4761987024,5.172915
3099,-87.4771179327,5.1700264793
3098,-87.4780370478,5.16713857719
3097,-87.4789560476,5.16425129367
3096,-87.4798749323,5.16136462873
3095,-87.4807937019,5.15847858237
3094,-87.4817123566,5.15559315458
3093,-87.4826308963,5.15270834535
3092,-87.4835493212,5.14982415469
3091,-87.4844676313,5.14694058257
3090,-87.4853858268,5.144057629
3089,-87.4863039076,5.14117529397
3088,-87.4872218739,5.13829357747
3087,-87.4881397257,5.1354124795
3086,-87.4890574631,5.13253200005
3085,-87.4899750862,5.12965213912
3084,-87.490892595,5.1267728967
3083,-87.4918099897,5.12389427278
3082,-87.4927272703,5.12101626737
3081,-87.4936444368,5.11813888044
3080,-87.4945614894,5.115262112
3079,-87.4954784281,5.11238596204
3078,-87.496395253,5.10951043055
3077,-87.4973119642,5.10663551753
3076,-87.4982285618,5.10376122297
3075,-87.4991450457,5.10088754687
3074,-87.5000614161,5.09801448922
3073,-87.5009776732,5.09514205001
3072,-87.5018938168,5.09227022925
3071,-87.5028098472,5.08939902691
3070,-87.5037257643,5.086528443
3069,-87.5046415683,5.08365847751
3068,-87.5055572593,5.08078913043
3067,-87.5064728372,5.07792040176
3066,-87.5073883023,5.07505229149
3065,-87.5083036545,5.07218479962
3064,-87.5092188939,5.06931792614
3063,-87.5101340206,5.06645167104
3062,-87.5110490347,5.06358603433
3061,-87.5119639363,5.06072101598
3060,-87.5128787253,5.057856616
3059,-87.513793402,5.05499283438
3058,-87.5147079664,5.05212967111
3057,-87.5156224184,5.04926712619
3056,-87.5165367583,5.04640519961
3055,-87.5174509861,5.04354389137
3054,-87.5183651019,5.04068320146
3053,-87.5192791057,5.03782312987
3052,-87.5201929976,5.03496367661
3051,-87.5211067777,5.03210484165
3050,-87.522020446,5.029246625
3049,-87.5229340027,5.02638902665
3048,-87.5238474478,5.02353204659
3047,-87.5247607813,5.02067568482
3046,-87.5256740034,5.01781994133
3045,-87.5265871142,5.01496481612
3044,-87.5275001136,5.01211030918
3043,-87.5284130018,5.0092564205
3042,-87.5293257788,5.00640315009
3041,-87.5302384448,5.00355049792
3040,-87.5311509997,5.000698464
3039,-87.5320634437,4.99784704832
3038,-87.5329757768,4.99499625087
3037,-87.5338879992,4.99214607165
3036,-87.5348001108,4.98929651065
3035,-87.5357121117,4.98644756787
3034,-87.5366240021,4.9835992433
3033,-87.537535782,4.98075153693
3032,-87.5384474515,4.97790444877
3031,-87.5393590106,4.97505797879
3030,-87.5402704594,4.972212127
3029,-87.541181798,4.96936689339
3028,-87.5420930265,4.96652227795
3027,-87.5430041449,4.96367828068
3026,-87.5439151533,4.96083490157
3025,-87.5448260518,4.95799214062
3024,-87.5457368405,4.95514999782
3023,-87.5466475193,4.95230847316
3022,-87.5475580885,4.94946756665
3021,-87.5484685481,4.94662727826
3020,-87.549378898,4.943787608
